date,empty_raids_count,match_id,on_court,opponent_id,opponent_score,played,player_id,player_name,raid_bonus_points,raid_touch_points,result,series_name,stage,start_time,successful_raids_count,successful_tackles_count,super_raids_count,super_tackles_count,tackle_capture_bonus_points,tackle_capture_points,team_id,team_name,unsuccessful_raids_count,unsuccessful_tackles_count,venue_id
2/10/2016,0,141,False,1,28,True,219,K. Prapanjan,0,0,U Mumba beat Bengaluru Bulls (29-28),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,5,U Mumba,2,1,4
2/10/2016,1,141,True,1,28,True,34,Bhupender Singh,0,0,U Mumba beat Bengaluru Bulls (29-28),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,5,U Mumba,0,3,4
2/10/2016,0,141,True,1,28,True,54,Jeeva Kumar,0,0,U Mumba beat Bengaluru Bulls (29-28),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,4,NA,NA,0,4,5,U Mumba,0,3,4
2/10/2016,7,141,True,1,28,True,94,Rishank Devadiga,4,4,U Mumba beat Bengaluru Bulls (29-28),"Pro Kabaddi League Season 3, 2016",NA,20:00,8,0,NA,NA,0,0,5,U Mumba,3,2,4
2/10/2016,7,141,True,1,28,True,105,Shabeer Bappu,1,3,U Mumba beat Bengaluru Bulls (29-28),"Pro Kabaddi League Season 3, 2016",NA,20:00,4,0,NA,NA,0,0,5,U Mumba,3,1,4
2/10/2016,2,141,True,1,28,True,88,Rakesh Kumar,0,0,U Mumba beat Bengaluru Bulls (29-28),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,5,NA,NA,1,5,5,U Mumba,0,1,4
2/10/2016,0,141,True,1,28,True,259,Fazel Atrachali,1,0,U Mumba beat Bengaluru Bulls (29-28),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,2,NA,NA,0,2,5,U Mumba,1,1,4
2/10/2016,0,141,False,1,28,True,226,Jawahar Vivek,0,0,U Mumba beat Bengaluru Bulls (29-28),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,5,U Mumba,0,0,4
2/10/2016,3,141,False,1,28,True,156,Pawan Kumar,0,0,U Mumba beat Bengaluru Bulls (29-28),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,5,U Mumba,0,0,4
2/10/2016,0,141,False,1,28,True,173,Suresu Kumar,0,0,U Mumba beat Bengaluru Bulls (29-28),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,5,U Mumba,1,0,4
2/10/2016,0,141,False,1,28,True,301,Hadi Tajik,0,0,U Mumba beat Bengaluru Bulls (29-28),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,5,U Mumba,0,1,4
2/10/2016,0,141,True,1,28,True,300,Abolfazel Maghsodlo,0,0,U Mumba beat Bengaluru Bulls (29-28),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,5,U Mumba,0,0,4
2/10/2016,0,141,True,5,29,True,167,Preetam Chhillar,0,2,U Mumba beat Bengaluru Bulls (29-28),"Pro Kabaddi League Season 3, 2016",NA,20:00,1,2,NA,NA,0,2,1,Bengaluru Bulls,0,2,4
2/10/2016,0,141,False,5,29,True,150,Parmod Narwal,0,0,U Mumba beat Bengaluru Bulls (29-28),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,1,NA,NA,0,1,1,Bengaluru Bulls,0,1,4
2/10/2016,0,141,True,5,29,True,314,Somvir,0,0,U Mumba beat Bengaluru Bulls (29-28),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,2,NA,NA,0,2,1,Bengaluru Bulls,0,2,4
2/10/2016,3,141,True,5,29,True,231,Amit Rathi,0,4,U Mumba beat Bengaluru Bulls (29-28),"Pro Kabaddi League Season 3, 2016",NA,20:00,1,0,NA,NA,0,0,1,Bengaluru Bulls,2,0,4
2/10/2016,17,141,True,5,29,True,118,Surjeet Narwal,0,0,U Mumba beat Bengaluru Bulls (29-28),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,1,NA,NA,0,1,1,Bengaluru Bulls,3,0,4
2/10/2016,0,141,True,5,29,True,107,Shrikant Tewthia,0,0,U Mumba beat Bengaluru Bulls (29-28),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,1,NA,NA,0,1,1,Bengaluru Bulls,0,1,4
2/10/2016,2,141,False,5,29,True,275,Deepak Kumar,0,0,U Mumba beat Bengaluru Bulls (29-28),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,2,NA,NA,0,2,1,Bengaluru Bulls,0,1,4
2/10/2016,0,141,True,5,29,True,172,Vinoth Kumar,0,1,U Mumba beat Bengaluru Bulls (29-28),"Pro Kabaddi League Season 3, 2016",NA,20:00,1,0,NA,NA,0,0,1,Bengaluru Bulls,3,0,4
2/10/2016,0,141,False,5,29,True,174,Deepak Kumar Dahiya,0,0,U Mumba beat Bengaluru Bulls (29-28),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,1,Bengaluru Bulls,0,0,4
2/10/2016,0,141,False,5,29,True,3,I Ketut Ariana,0,0,U Mumba beat Bengaluru Bulls (29-28),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,1,Bengaluru Bulls,0,0,4
2/10/2016,0,141,False,5,29,True,254,Michal Spiczko,0,0,U Mumba beat Bengaluru Bulls (29-28),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,1,Bengaluru Bulls,0,0,4
2/10/2016,2,141,True,5,29,True,318,Pawan Kumar,0,6,U Mumba beat Bengaluru Bulls (29-28),"Pro Kabaddi League Season 3, 2016",NA,20:00,4,0,NA,NA,0,0,1,Bengaluru Bulls,3,0,4
2/10/2016,0,142,True,3,20,True,73,Nilesh Shinde,0,0,Bengal Warriors beat Jaipur Pink Panthers (34-20),"Pro Kabaddi League Season 3, 2016",NA,21:00,0,1,NA,NA,0,1,4,Bengal Warriors,0,1,4
2/10/2016,10,142,True,3,20,True,12,Jang Kun Lee,1,4,Bengal Warriors beat Jaipur Pink Panthers (34-20),"Pro Kabaddi League Season 3, 2016",NA,21:00,2,0,NA,NA,0,0,4,Bengal Warriors,2,0,4
2/10/2016,6,142,False,3,20,True,66,Mahesh Goud,0,3,Bengal Warriors beat Jaipur Pink Panthers (34-20),"Pro Kabaddi League Season 3, 2016",NA,21:00,2,1,NA,NA,0,1,4,Bengal Warriors,2,1,4
2/10/2016,0,142,True,3,20,True,164,Bajirao Hodage,0,0,Bengal Warriors beat Jaipur Pink Panthers (34-20),"Pro Kabaddi League Season 3, 2016",NA,21:00,0,2,NA,NA,0,2,4,Bengal Warriors,0,3,4
2/10/2016,0,142,True,3,20,True,161,Girish Ernak,0,0,Bengal Warriors beat Jaipur Pink Panthers (34-20),"Pro Kabaddi League Season 3, 2016",NA,21:00,0,4,NA,NA,0,4,4,Bengal Warriors,0,2,4
2/10/2016,0,142,True,3,20,True,76,Nitin More,0,0,Bengal Warriors beat Jaipur Pink Panthers (34-20),"Pro Kabaddi League Season 3, 2016",NA,21:00,0,1,NA,NA,0,1,4,Bengal Warriors,0,1,4
2/10/2016,9,142,True,3,20,True,320,Nitin Tomar,1,7,Bengal Warriors beat Jaipur Pink Panthers (34-20),"Pro Kabaddi League Season 3, 2016",NA,21:00,7,1,NA,NA,0,1,4,Bengal Warriors,1,0,4
2/10/2016,0,142,False,3,20,True,185,Vijin Thangadurai,0,0,Bengal Warriors beat Jaipur Pink Panthers (34-20),"Pro Kabaddi League Season 3, 2016",NA,21:00,0,0,NA,NA,0,0,4,Bengal Warriors,0,0,4
2/10/2016,0,142,False,3,20,True,108,Shyam Kumar Sah,0,1,Bengal Warriors beat Jaipur Pink Panthers (34-20),"Pro Kabaddi League Season 3, 2016",NA,21:00,1,0,NA,NA,0,0,4,Bengal Warriors,1,0,4
2/10/2016,0,142,False,3,20,True,272,Umesh Mhatre,0,0,Bengal Warriors beat Jaipur Pink Panthers (34-20),"Pro Kabaddi League Season 3, 2016",NA,21:00,0,0,NA,NA,0,0,4,Bengal Warriors,0,0,4
2/10/2016,0,142,False,3,20,True,106,Shrikant Jadhav,0,0,Bengal Warriors beat Jaipur Pink Panthers (34-20),"Pro Kabaddi League Season 3, 2016",NA,21:00,0,0,NA,NA,0,0,4,Bengal Warriors,0,0,4
2/10/2016,0,142,False,3,20,True,295,Felix Odhiambo Opana,0,0,Bengal Warriors beat Jaipur Pink Panthers (34-20),"Pro Kabaddi League Season 3, 2016",NA,21:00,0,0,NA,NA,0,0,4,Bengal Warriors,0,0,4
2/10/2016,2,142,False,4,34,True,159,Samarjeet Singh,0,0,Bengal Warriors beat Jaipur Pink Panthers (34-20),"Pro Kabaddi League Season 3, 2016",NA,21:00,0,0,NA,NA,0,0,3,Jaipur Pink Panthers,1,2,4
2/10/2016,0,142,False,4,34,True,72,Navneet Gautam,0,0,Bengal Warriors beat Jaipur Pink Panthers (34-20),"Pro Kabaddi League Season 3, 2016",NA,21:00,0,0,NA,NA,0,0,3,Jaipur Pink Panthers,0,3,4
2/10/2016,6,142,True,4,34,True,86,Rajesh Narwal,2,1,Bengal Warriors beat Jaipur Pink Panthers (34-20),"Pro Kabaddi League Season 3, 2016",NA,21:00,3,1,NA,NA,1,1,3,Jaipur Pink Panthers,4,1,4
2/10/2016,0,142,False,4,34,True,160,Ran Singh,0,1,Bengal Warriors beat Jaipur Pink Panthers (34-20),"Pro Kabaddi League Season 3, 2016",NA,21:00,1,1,NA,NA,0,1,3,Jaipur Pink Panthers,1,3,4
2/10/2016,0,142,False,4,34,True,96,Rohit Rana,0,0,Bengal Warriors beat Jaipur Pink Panthers (34-20),"Pro Kabaddi League Season 3, 2016",NA,21:00,0,2,NA,NA,0,2,3,Jaipur Pink Panthers,0,2,4
2/10/2016,8,142,True,4,34,True,190,Sonu Narwal,2,5,Bengal Warriors beat Jaipur Pink Panthers (34-20),"Pro Kabaddi League Season 3, 2016",NA,21:00,6,0,NA,NA,0,0,3,Jaipur Pink Panthers,3,0,4
2/10/2016,2,142,False,4,34,True,252,Kuldeep Singh,0,0,Bengal Warriors beat Jaipur Pink Panthers (34-20),"Pro Kabaddi League Season 3, 2016",NA,21:00,0,0,NA,NA,0,0,3,Jaipur Pink Panthers,2,2,4
2/10/2016,0,142,False,4,34,True,44,Gangadhari Mallesh,0,0,Bengal Warriors beat Jaipur Pink Panthers (34-20),"Pro Kabaddi League Season 3, 2016",NA,21:00,0,0,NA,NA,0,0,3,Jaipur Pink Panthers,0,0,4
2/10/2016,0,142,True,4,34,True,191,C. Arun,0,0,Bengal Warriors beat Jaipur Pink Panthers (34-20),"Pro Kabaddi League Season 3, 2016",NA,21:00,0,0,NA,NA,0,0,3,Jaipur Pink Panthers,0,2,4
2/10/2016,0,142,False,4,34,True,200,Mohammad Maghsoudlou,0,1,Bengal Warriors beat Jaipur Pink Panthers (34-20),"Pro Kabaddi League Season 3, 2016",NA,21:00,1,0,NA,NA,0,0,3,Jaipur Pink Panthers,2,0,4
2/10/2016,0,142,False,4,34,True,303,Satish Kumar,0,0,Bengal Warriors beat Jaipur Pink Panthers (34-20),"Pro Kabaddi League Season 3, 2016",NA,21:00,0,0,NA,NA,0,0,3,Jaipur Pink Panthers,0,0,4
2/10/2016,0,142,False,4,34,True,22,Wei Yang,0,0,Bengal Warriors beat Jaipur Pink Panthers (34-20),"Pro Kabaddi League Season 3, 2016",NA,21:00,0,0,NA,NA,0,0,3,Jaipur Pink Panthers,0,0,4
2/11/2016,5,143,True,6,30,True,26,Ajay Thakur,0,7,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,20:00,6,0,NA,NA,0,0,7,Puneri Paltan,5,0,7
2/11/2016,0,143,True,6,30,True,109,Somvir Shekhar,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,7,Puneri Paltan,0,5,7
2/11/2016,1,143,True,6,30,True,51,Jasmer Singh Gulia,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,20:00,0,4,NA,NA,0,4,7,Puneri Paltan,0,3,7
2/11/2016,1,143,False,6,30,True,245,Yogesh Hooda,1,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,20:00,1,0,NA,NA,0,0,7,Puneri Paltan,2,0,7
2/11/2016,6,143,True,6,30,True,242,Tushar Patil,0,1,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,20:00,1,0,NA,NA,0,0,7,Puneri Paltan,1,0,7
2/11/2016,5,143,True,6,30,True,69,Manjeet Chhillar,0,3,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,20:00,3,4,NA,NA,0,4,7,Puneri Paltan,1,4,7
2/11/2016,0,143,True,6,30,True,240,Ravi Kumar,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,20:00,0,2,NA,NA,0,2,7,Puneri Paltan,0,2,7
2/11/2016,0,143,False,6,30,True,233,Manoj Dhull,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,7,Puneri Paltan,0,0,7
2/11/2016,2,143,True,6,30,True,234,Surendra Singh,1,3,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,20:00,4,0,NA,NA,0,0,7,Puneri Paltan,1,1,7
2/11/2016,0,143,False,6,30,True,266,David Mosambayi,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,7,Puneri Paltan,0,0,7
2/11/2016,0,143,False,6,30,True,10,Simon Kibura,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,7,Puneri Paltan,0,0,7
2/11/2016,0,143,False,6,30,True,293,Nilesh Salunke,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,7,Puneri Paltan,0,0,7
2/11/2016,9,143,True,7,30,True,309,Manpreet Singh,0,3,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,20:00,3,0,NA,NA,0,0,6,Patna Pirates,1,0,7
2/11/2016,0,143,True,7,30,True,162,D. Suresh Kumar,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,20:00,0,3,NA,NA,0,3,6,Patna Pirates,0,2,7
2/11/2016,0,143,False,7,30,True,215,Vinod Kumar,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,6,Patna Pirates,0,5,7
2/11/2016,6,143,False,7,30,True,197,Pardeep Narwal,0,11,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,20:00,7,3,NA,NA,0,3,6,Patna Pirates,3,0,7
2/11/2016,4,143,False,7,30,True,85,Rajesh Mondal,0,1,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,20:00,1,0,NA,NA,0,0,6,Patna Pirates,4,0,7
2/11/2016,1,143,False,7,30,True,212,Amit Hooda,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,20:00,0,3,NA,NA,0,3,6,Patna Pirates,0,3,7
2/11/2016,0,143,True,7,30,True,207,Sunil Kumar,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,6,Patna Pirates,0,2,7
2/11/2016,0,143,False,7,30,True,46,Gurvinder Singh,1,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,6,Patna Pirates,1,0,7
2/11/2016,0,143,False,7,30,True,14,Tae Deok Eom,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,6,Patna Pirates,0,0,7
2/11/2016,0,143,False,7,30,True,299,Sandeep,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,6,Patna Pirates,0,0,7
2/11/2016,2,143,False,7,30,True,141,Sunil Jaglan,1,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,20:00,1,0,NA,NA,0,0,6,Patna Pirates,1,2,7
2/11/2016,0,143,False,7,30,True,249,Hadi Oshtorak,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,6,Patna Pirates,0,0,7
2/12/2016,5,144,False,2,34,True,197,Pardeep Narwal,0,11,Patna Pirates beat Dabang Delhi (47-34),"Pro Kabaddi League Season 3, 2016",NA,20:00,11,0,NA,NA,0,0,6,Patna Pirates,3,1,7
2/12/2016,0,144,True,2,34,True,162,D. Suresh Kumar,0,0,Patna Pirates beat Dabang Delhi (47-34),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,2,NA,NA,0,2,6,Patna Pirates,0,2,7
2/12/2016,0,144,False,2,34,True,14,Tae Deok Eom,0,0,Patna Pirates beat Dabang Delhi (47-34),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,6,Patna Pirates,0,2,7
2/12/2016,4,144,True,2,34,True,309,Manpreet Singh,0,1,Patna Pirates beat Dabang Delhi (47-34),"Pro Kabaddi League Season 3, 2016",NA,20:00,1,1,NA,NA,0,1,6,Patna Pirates,1,1,7
2/12/2016,9,144,True,2,34,True,211,Deepak Narwal,5,8,Patna Pirates beat Dabang Delhi (47-34),"Pro Kabaddi League Season 3, 2016",NA,20:00,8,1,NA,NA,1,1,6,Patna Pirates,2,0,7
2/12/2016,0,144,True,2,34,True,249,Hadi Oshtorak,0,0,Patna Pirates beat Dabang Delhi (47-34),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,1,NA,NA,0,1,6,Patna Pirates,0,3,7
2/12/2016,0,144,False,2,34,True,299,Sandeep,0,0,Patna Pirates beat Dabang Delhi (47-34),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,6,Patna Pirates,0,2,7
2/12/2016,0,144,True,2,34,True,212,Amit Hooda,0,0,Patna Pirates beat Dabang Delhi (47-34),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,3,NA,NA,0,3,6,Patna Pirates,0,5,7
2/12/2016,0,144,True,2,34,True,207,Sunil Kumar,0,0,Patna Pirates beat Dabang Delhi (47-34),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,3,NA,NA,0,3,6,Patna Pirates,0,3,7
2/12/2016,0,144,False,2,34,True,89,Ram Kumar Sah,0,0,Patna Pirates beat Dabang Delhi (47-34),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,6,Patna Pirates,0,0,7
2/12/2016,0,144,False,2,34,True,85,Rajesh Mondal,0,0,Patna Pirates beat Dabang Delhi (47-34),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,6,Patna Pirates,0,0,7
2/12/2016,0,144,False,2,34,True,324,Darshan,0,0,Patna Pirates beat Dabang Delhi (47-34),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,6,Patna Pirates,0,0,7
2/12/2016,6,144,True,6,47,True,119,Surjeet Singh,2,8,Patna Pirates beat Dabang Delhi (47-34),"Pro Kabaddi League Season 3, 2016",NA,20:00,10,0,NA,NA,0,0,2,Dabang Delhi,4,0,7
2/12/2016,0,144,True,6,47,True,84,Rajaguru Subramanian,0,0,Patna Pirates beat Dabang Delhi (47-34),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,2,Dabang Delhi,0,3,7
2/12/2016,0,144,False,6,47,True,311,Anil Kumar,0,0,Patna Pirates beat Dabang Delhi (47-34),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,1,NA,NA,0,1,2,Dabang Delhi,0,4,7
2/12/2016,2,144,True,6,47,True,264,Selvamani K,2,3,Patna Pirates beat Dabang Delhi (47-34),"Pro Kabaddi League Season 3, 2016",NA,20:00,4,0,NA,NA,0,0,2,Dabang Delhi,2,1,7
2/12/2016,1,144,False,6,47,True,277,Anil Shriram Nimbolkar,1,1,Patna Pirates beat Dabang Delhi (47-34),"Pro Kabaddi League Season 3, 2016",NA,20:00,1,0,NA,NA,0,0,2,Dabang Delhi,2,1,7
2/12/2016,0,144,False,6,47,True,13,Seong Ryeol Kim,0,0,Patna Pirates beat Dabang Delhi (47-34),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,2,Dabang Delhi,0,1,7
2/12/2016,0,144,False,6,47,True,290,Sandeep Dhull,0,0,Patna Pirates beat Dabang Delhi (47-34),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,1,NA,NA,0,1,2,Dabang Delhi,0,4,7
2/12/2016,1,144,True,6,47,True,217,Rohit Kumar Chaudhary,0,5,Patna Pirates beat Dabang Delhi (47-34),"Pro Kabaddi League Season 3, 2016",NA,20:00,4,0,NA,NA,0,0,2,Dabang Delhi,2,0,7
2/12/2016,2,144,False,6,47,True,278,Gnanasekaran M,1,2,Patna Pirates beat Dabang Delhi (47-34),"Pro Kabaddi League Season 3, 2016",NA,20:00,2,0,NA,NA,0,0,2,Dabang Delhi,1,4,7
2/12/2016,0,144,False,6,47,True,310,Lo Chia Wei,0,0,Patna Pirates beat Dabang Delhi (47-34),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,0,NA,NA,0,0,2,Dabang Delhi,0,0,7
2/12/2016,0,144,True,6,47,True,307,Ravinandan G.M.,0,0,Patna Pirates beat Dabang Delhi (47-34),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,1,NA,NA,0,1,2,Dabang Delhi,0,0,7
2/12/2016,0,144,True,6,47,True,308,Sushil Vijay Bhosale,0,0,Patna Pirates beat Dabang Delhi (47-34),"Pro Kabaddi League Season 3, 2016",NA,20:00,0,2,NA,NA,0,2,2,Dabang Delhi,0,2,7
2/12/2016,1,145,True,3,32,True,234,Surendra Singh,2,2,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,21:00,4,0,NA,NA,0,0,7,Puneri Paltan,2,0,7
2/12/2016,0,145,False,3,32,True,240,Ravi Kumar,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,21:00,0,0,NA,NA,0,0,7,Puneri Paltan,0,3,7
2/12/2016,0,145,False,3,32,True,245,Yogesh Hooda,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,21:00,0,0,NA,NA,0,0,7,Puneri Paltan,0,3,7
2/12/2016,0,145,True,3,32,True,109,Somvir Shekhar,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,21:00,0,0,NA,NA,0,0,7,Puneri Paltan,0,3,7
2/12/2016,8,145,True,3,32,True,69,Manjeet Chhillar,0,6,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,21:00,4,7,NA,NA,0,7,7,Puneri Paltan,0,1,7
2/12/2016,7,145,True,3,32,True,26,Ajay Thakur,1,10,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,21:00,10,0,NA,NA,0,0,7,Puneri Paltan,5,1,7
2/12/2016,0,145,True,3,32,True,51,Jasmer Singh Gulia,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,21:00,0,0,NA,NA,0,0,7,Puneri Paltan,0,2,7
2/12/2016,0,145,False,3,32,True,242,Tushar Patil,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,21:00,0,0,NA,NA,0,0,7,Puneri Paltan,0,1,7
2/12/2016,0,145,False,3,32,True,266,David Mosambayi,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,21:00,0,0,NA,NA,0,0,7,Puneri Paltan,0,0,7
2/12/2016,0,145,False,3,32,True,10,Simon Kibura,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,21:00,0,0,NA,NA,0,0,7,Puneri Paltan,0,0,7
2/12/2016,0,145,True,3,32,True,293,Nilesh Salunke,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,21:00,0,0,NA,NA,0,0,7,Puneri Paltan,0,0,7
2/12/2016,0,145,True,3,32,True,147,Prashant Chavan,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,21:00,0,1,NA,NA,0,1,7,Puneri Paltan,0,2,7
2/12/2016,0,145,True,7,32,True,44,Gangadhari Mallesh,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,21:00,0,3,NA,NA,0,3,3,Jaipur Pink Panthers,0,3,7
2/12/2016,2,145,True,7,32,True,159,Samarjeet Singh,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,21:00,0,1,NA,NA,0,1,3,Jaipur Pink Panthers,0,3,7
2/12/2016,7,145,False,7,32,True,86,Rajesh Narwal,2,6,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,21:00,3,1,NA,NA,0,1,3,Jaipur Pink Panthers,2,2,7
2/12/2016,4,145,True,7,32,True,160,Ran Singh,0,3,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,21:00,1,2,NA,NA,0,2,3,Jaipur Pink Panthers,0,4,7
2/12/2016,6,145,False,7,32,True,190,Sonu Narwal,2,7,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,21:00,6,0,NA,NA,0,0,3,Jaipur Pink Panthers,2,2,7
2/12/2016,0,145,True,7,32,True,191,C. Arun,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,21:00,0,0,NA,NA,0,0,3,Jaipur Pink Panthers,0,2,7
2/12/2016,0,145,False,7,32,True,303,Satish Kumar,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,21:00,0,0,NA,NA,0,0,3,Jaipur Pink Panthers,1,0,7
2/12/2016,0,145,False,7,32,True,72,Navneet Gautam,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,21:00,0,0,NA,NA,0,0,3,Jaipur Pink Panthers,0,0,7
2/12/2016,0,145,False,7,32,True,193,Rohit Kumar Prajapat,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,21:00,0,0,NA,NA,0,0,3,Jaipur Pink Panthers,0,0,7
2/12/2016,1,145,False,7,32,True,200,Mohammad Maghsoudlou,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,21:00,0,0,NA,NA,0,0,3,Jaipur Pink Panthers,3,0,7
2/12/2016,2,145,False,7,32,True,285,Anil Kashinath Patil,1,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,21:00,1,0,NA,NA,0,0,3,Jaipur Pink Panthers,1,2,7
2/12/2016,0,145,False,7,32,True,22,Wei Yang,0,0,Match Tied,"Pro Kabaddi League Season 3, 2016",NA,21:00,0,0,NA,NA,0,0,3,Jaipur Pink Panthers,0,0,7
2/13/2016,5,146,True,8,27,True,190,Sonu Narwal,1,4,Telugu Titans beat Jaipur Pink Panthers (27-25),"Pro Kabaddi League Season 3, 2016",,20:00,5,0,0,0,0,0,3,Jaipur Pink Panthers,2,1,7
2/13/2016,1,146,True,8,27,True,200,Mohammad Maghsoudlou,2,3,Telugu Titans beat Jaipur Pink Panthers (27-25),"Pro Kabaddi League Season 3, 2016",,20:00,3,0,0,0,0,0,3,Jaipur Pink Panthers,4,0,7
2/13/2016,0,146,True,8,27,True,191,C. Arun,0,0,Telugu Titans beat Jaipur Pink Panthers (27-25),"Pro Kabaddi League Season 3, 2016",,20:00,0,1,0,0,0,1,3,Jaipur Pink Panthers,0,2,7
2/13/2016,9,146,True,8,27,True,86,Rajesh Narwal,2,0,Telugu Titans beat Jaipur Pink Panthers (27-25),"Pro Kabaddi League Season 3, 2016",,20:00,1,1,0,0,0,1,3,Jaipur Pink Panthers,3,1,7
2/13/2016,5,146,True,8,27,True,159,Samarjeet Singh,0,0,Telugu Titans beat Jaipur Pink Panthers (27-25),"Pro Kabaddi League Season 3, 2016",,20:00,0,1,0,1,1,1,3,Jaipur Pink Panthers,0,3,7
